review_id	review_text	review_author	review_url	review_domain	review_date	category	is_fake
review_07631	"Qual será a espécie dominante na Terra se os seres humanos forem extintos?
Aconteceu com os dinossauros, e pode acontecer conosco. Mas não é fácil descobrir quem dominaria o planeta se deixássemos de existir.
o ameaçar mudança climático e atual pandemia coronavírus e pessoa alertar existência perigar o acontecer dia humano deixar existir provável o raça humano significar o mundo o terra existir bilião ano aparecer e continuar o existir d ambientalista argumentar o presença predador o terra provavelmente prosperar"	BBC	https://g1.globo.com/natureza/noticia/2020/07/04/qual-sera-a-especie-dominante-na-terra-se-os-seres-humanos-forem-extintos.ghtml	globo.com	04/07/2020	ciência	-1
review_17048	"Em prisão domiciliar por covid-19, chefe do PCC quebra tornozeleira e foge  

horar beneficiar prisão domiciliar hipertenso e riscar coronavírus valacir alencar líder pcc comandar capital paraná romper o tornozeleira eletrônica e fugir polícia procurar traficante o justiçar haver determinar alencar o prisão domiciliar 1º abril decisão juiz diego paolo barausse basear recomendação cnj nacional justiçar referendar alto comissariar direito humano onu organização nação unir condenar o ano tráfico drogar lavagem dinheiro e portar armar cumprir o peno pep penitenciário estadual piraquara o manhã dia abril receber autorização cumprir o restante peno casar o departamento penitenciário paraná entanto dia detectar o rompimento tornozeleira eletrônica o submeter e o paradeiro"	Luís Adorno	https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/04/22/em-liberdade-por-covid-19-chefe-do-pcc-no-pr-quebra-tornozeleira-e-foge.htm	uol.com.br	22/04/2020	saúde	-1
review_06086	"Reforma da Previdência não muda nada nas regras de aposentadoria de pobres e mulheres #boato 

Boato – Áudio aponta que proposta de reforma da Previdência não muda nada nas regras de aposentadorias para pobres, mulheres e foi criada só acabar com a desigualdade no Brasil.
comprar e repetir o discursar globo e pt mandar vídeo feito petistas falar o reformar ruim.2 mudo absolutamente reformar o mulher mudo pra ninguém … pra tá hoje trabalhar aposentar tá aposentar político ganhar fortuna ganhar … regrar mudar proibir constituição … intervenção militar.3 o supor o presidente entrar encaixar reformar e o acontecer hoje o presidente deputar senador ficar cargo e aposentar e receber mês.4 o mulher mudo … mudo o seguinte pessoal maridar ganhar real o maridar aposentar e ficar e ano viver continuar receber e alguém pagar aposentadoria regrar o caro ganhar pagar o aposentadoria d e pago o sua.5 o o país governar pessoa homem honesto e mudar regrar igual mundo.6 o maridar ganhar r$ aposentar e continuar ganhar r$ e morrer ano idade o mulher continuar receber r$ torrar salão beleza york o … o o governar receber receber … pobre valer rico vale.7 o acontecer o hoje o rico pago o pagar hoje passar o pagar o caro ganhar pagar o o invés pago hoje … ganhar r$ 4.500 contribuir certo?8 converso aumentar o idade ninguém aposentar trabalhar morrer … aposentar o idade mundo inteirar aposentar brasil diferente … aposentar o idade cidadão mundo aposentar país expectativa vidar o nossa.9 regrar bolsonaro pago o aposentadoria chamar capitalização ganhar 1.000 e 2.000 e 3.000 e 5.000 contribuir o rico pagar pagar o reformar cobrar rico e pobres.10 o caro reformar ano passar o receber real … pra contribuir o caro viver miséria tirar pessoa pobreza ano contribuir receber real passar o receber o salário mínimo"	Edgard Matsuki	https://www.boatos.org/politica/reforma-previdencia-nao-muda-nada-regras.html	boatos.org	05/03/2019	política	1
review_00706	"Regina Duarte escreve carta aos 500 artistas que assinaram nota de repúdio #boato 

Boato – Em carta, secretária especial de Cultura Regina Duarte diz “me divirto vendo os urubus morrerem de inanição” e critica artistas que assinaram nota de repúdio contra ela. 
regina hipócrita “ verdade divertir urubu morrer inanição gritar chilique e performance medíocre indignação levar gritar verdade lixar e divertir patifaria manifestação hipócrita o brasileiro ai chupim encastelar apartamento 200m2 leblon carro milionário e viagem paradisíaco sentir direito achacar o erário público pensar sentir direito parco recurso dever o infraestrutura o saudar o segurança e o educação monetizar produção medíocre e torpe viver arte o ‘ cidadão médio ’ o lutar montar portfólio tirar o bunda cadeira buscar financiamento correr patrocínio convencer o público talento e produto ganhar dinheiro e garantir o sucesso suor o luxar e o ostentação julgar merecedor o suor e custar desgraçar milhão brasileiro sacar cheio e enojar hipocrisia ” regina duarte"	Carol Lira	https://www.boatos.org/entretenimento/regina-duarte-carta-artistas-nota-repudio.html	boatos.org	17/05/2020	entretenimento	1
review_12036	"Relatores da ONU questionam nomeação de Sérgio Camargo para Palmares  

gesto raro órgão e relator onu enviar cartar o o governar brasileiro questionar o nomeação sérgio camargo presidir o fundação cultural palmar o documentar enviar dia janeiro e assinar relator o racismo tendayi achiume dominique day chefe trabalhar pessoa descendência africano e irene khan relator onu o promoção liberdade expressão o governar brasileiro alvo repetir denúncia mecanismo especial onu maneiro inédito o regime militar o cartar sérgio camargo o o questionar explícito o aptidão pessoa escolhido presidente jair bolsonaro cargo público gostar levar o o conhecimento governar excelência informação receber o respeitar declaração racista feito sr sérgio camargo recentemente nomear presidente fundação cultural palmar afirmar o documentar obter coluna"		https://noticias.uol.com.br/colunas/jamil-chade/2021/04/08/relatoresda-onu-questionam-nomeacao-de-sergio-camargo-para-palmares.htm	uol.com.br	08/04/2021	política	-1
review_06971	"Gleisi Hoffmann não disse que a seca no Nordeste é “cultural”; é falso o tuíte viralizado
Publicações compartilhadas milhares de vezes em redes sociais desde o início de abril asseguram que a presidente do PT, Gleisi Hoffmann, disse que a seca no Nordeste “não deve ser destruída” por ser cultural e “quase um patrimônio”. Isso é falso. As postagens, que já haviam circulado em janeiro de 2019, se baseiam em um tuíte publicado por uma conta falsa da jornalista Mônica Bergamo, da Folha de S.Paulo. Não há qualquer outro registro de que a deputada federal petista tenha dado tal declaração.Envie-nos por WhatsApp Email
compartilhar facebook e instagram o dia abril publicação difundir capturar tela tuíte supostamente escrever jornalista “ o pt entrar liminar pedir o anulação projeto bolsonaro israel acabar o seco nordeste ‘ o seco nordeste cultural quase patrimônio e destruir ’ gleisi hoffmann ” comentário usuário expressar indignação o suposto declaração gleisi “ acabar o indústria seco misericórdia ” escrever d"	AFP Brasil	https://checamos.afp.com//gleisi-hoffmann-nao-disse-que-seca-no-nordeste-e-cultural-e-falso-o-tuite-viralizado	afp.com	8/04/2021	brasil	1
review_14004	"Políticos atacam Bolsonaro por recorde de mortes: E daí? Ele não é coveiro  

o pandemia o brasil registrar morte provocar covid-19 intervalar horar levantamento consórcio veículo imprensar o uol base fornecido secretariar estadual saudar 4.211 óbito o país o ministério saudar informar reportar 4.195 óbito causar doença e hoje recordar político manifestar rede social divulgar ministério saudar e criticar o governar jair bolsonaro deputar estadual paulo arthur val patriota escrever morte hoje total e d coveiro"		https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/04/06/brasil-bate-recorde-de-mortes-por-covid-e-politicos-repercutem-nas-redes.htm	uol.com.br	06/04/2021	política	-1
review_05794	"É #FAKE que deputada Flordelis ganha R$ 250 mil de auxílio ao mês por ter adotado mais de 50 filhos
Mensagem diz que ela recebe recursos do programa ""Um Lar para Mim"". Governo do Rio contesta informação. Além de deputada não ser servidora e não se enquadrar em critérios do programa, benefício não é multiplicado por todos os filhos.
circular rede social mensagem o deputar federal flordelis psd mulher pastor anderson carmo morto junho adotou criança ano receber r$ mensal programar lar mim governar estadual rir janeiro o mensagem falso filho salário mínimo 998,00 igual 4.990 multiplicar filho 259.480,00 mensal isenção impor render olhar o motivar pq flordeliz adotou criança e ano o brasil amador .... rsrsrs juntar o mensagem circular print apresentar lei instituir o programar o secretariar desenvolvimento social e direito humano governar rir janeiro informar possuir banco informação servidor receber o auxílio o permitir afirmar o deputar flordelis beneficiário programar lar pa mim"	G1	https://g1.globo.com/fato-ou-fake/noticia/2019/06/27/e-fake-que-deputada-flordelis-ganha-r-250-mil-de-auxilio-ao-mes-por-ter-adotado-mais-de-50-filhos.ghtml	globo.com	27/06/2019	política	1
review_19281	"China concede primeira patente de vacina contra Covid-19 para CanSino, diz mídia estatal
Candidata é uma das principais entre as tentativas chinesas de encontrar uma vacina para a Covid-19; testes de fase 3 no exterior, inclusive no Brasil, estão sendo discutidos.
o governar chino conceder o patente vacinar o covid-19 país farmacêutico cansino informar o jornal estatal diário domingo o jornal publicar documento administração nacional propriedade intelectual chino afirmar o patente concedido dia agostar significar o cansino o propriedade o vacinar e o direito vender dose acordar o resumir patente o vacinar apresentar imunização teste camundongo e produzir rapidamente escalar o médico virologista maurício lacerda nogueira professor faculdade medicinar josé rir preto explicar o concessão patente trâmite burocrático algum outro laboratório produzir o vacinar esbarrar n obstáculo afirmar o médico farmacêutico chinês o sinovac abaixar entrar pedir o vacinar cansino ad5-ncov principal candidato chinês buscar vacinar o doença causar coronavírus sars-cov-2 passar o empresar anunciar pretender lançar estudo fase imunização brasil rússia chile e arábio saúde"		https://g1.globo.com/bemestar/vacina/noticia/2020/08/17/china-concede-primeira-patente-de-vacina-contra-covid-19-para-cansino-diz-midia-estatal.ghtml	globo.com	17/08/2020	ciência	-1
review_01741	"OMS não indica ivermectina para tratamento da covid-19

publicação exibir imagem diretor-geral oms tedros adhanom seta o legendar “ médico europeu pedir urgente ivermectina ” mencionar adhanom aparecer reportagem trecho falir justamente não-recomendação oms ivermectina tratamento paciente infectar coronavírus"	Comprova	https://projetocomprova.com.br/publicações/oms-nao-indica-ivermectina-para-tratamento-da-covid-19/	projetocomprova.com.br	2021/04/22	saúde	1
review_13099	"Red Bull Brasil investe R$ 45 mi e assume Remo, Treze, Maranhão e “time do Norte/Nordeste” #boato 

Boato – Agora é oficial, a Red Bull Brasil investiu R$ 45 milhões e assumiu o controle de um time brasileiro. Há versões que falam em Remo (PA), Treze (PB), Maranhão ou “time do Nordeste”.
austríaco red bull brasil investir r$ milhão e assumir o pb oficial o pb fechar parceria o red bull brasil assumir o comandar futebol clube o série c oficializar o acordar d terça-feira e recebido prefeitura campino prefeito romero rodrigar o investimento ordem r$ milhões.num o administrativo e futebol clube ficar cargo red bull brasil o assumir o comandar clube o presidente walter cavalcante júnior existir prazo “ ajustamento e transição ” o controlo red bull brasil prazo estimar o anos.red bull brasil investir r$ milhão e assumir o clube remir oficial o clube remir fechar parceria o red bull brasil assumir o comandar futebol clube o série c oficializar o acordar d terça-feira e recebido prefeitura belém prefeito zenaldo coutinho o investimento ordem r$ milhões.num o administrativo e futebol clube ficar cargo red bull brasil o assumir o comandar clube o presidente fábio bentes existir prazo “ ajustamento e transição ” o controlo red bull brasil prazo estimar o anos.*red bull brasil investir r$ milhão e assumir o maranhão atlético clube ma oficial o maranhão atlético clube fechar parceria o red bull brasil assumir o comandar futebol clube o série d oficializar o acordar d terça-feira e recebido prefeitura luis prefeito edivaldo holanda júnior o investimento ordem r$ milhões.num o administrativo e futebol clube ficar cargo red bull brasil o assumir o comandar clube o presidente robspn paz existir prazo “ ajustamento e transição ” o controlo red bull brasil prazo estimar o ano"	Edgard Matsuki	https://www.boatos.org/esporte/red-bull-brasil-assume-remo-treze-maranhao-time-norte-nordeste.html	boatos.org	21/09/2019	entretenimento	1
